Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,threshold
Ighv1-9,214.95815002688278,10.0752002655488,3.0532992836467527,3.2997748761514583,9.676241556237989e-4,0.004624367849475267,TRUE
Ighv9-1,63.4163606054516,9.916822235374395,3.0214514477393517,3.282138537355666,NA,NA,NA
Ighj3,111.09867359778481,9.879291928663358,2.345767849052638,4.211538636550591,2.5363716101491304e-5,2.1464615271493413e-4,TRUE
Glycam1,68.58700352609644,9.870832100095745,3.0598281961785383,3.2259432449258307,NA,NA,NA
Igkv6-23,201.6268724154141,9.796391026997718,2.417962353163603,4.051506845911128,5.0888836887484915e-5,3.885412857369934e-4,TRUE
Iglv2,106.30021493947665,9.788474839934922,2.6792238339018914,3.6534740830815404,2.587159130949441e-4,0.0015263311575422149,TRUE
Igkv5-39,224.63790652350963,9.455594937883635,2.8281700547035697,3.343361521757824,8.276999258697624e-4,0.004063815295992927,TRUE
Ighv3-1,48.72906921248399,9.451982587113783,2.695299061694856,3.506840009497942,NA,NA,NA
Ighv1-11,53.88201243577401,9.392704996093357,2.8169122581034114,3.334397430758932,8.548442110082278e-4,0.004176325217866564,TRUE
Igkv4-90,49.81466855533432,9.371355891590177,3.670668246600192,2.5530381015146264,0.010678781370596004,0.03285983636579097,TRUE
Gpc6,98.6559459866979,9.236577781527597,1.5393459660836382,6.00032610279744,1.9692164395967397e-9,5.462916167825113e-8,TRUE
Ighv1-62,40.424069578179946,9.228968454441743,5.134585067578278,1.797412708714665,NA,NA,NA
Ces2f,55.76900645812975,9.16114855416116,1.8458265901881958,4.96316858954075,6.9352332389801005e-07,9.701467913338168e-6,TRUE
Ighv1-64,221.55177256151623,9.148913752887708,2.4253489634479943,3.772205109767448,NA,NA,NA
Ighv12-3,264.5752737748241,9.143700202030642,1.789483757898747,5.109686054243591,3.226945751098614e-7,4.887931938320538e-6,TRUE
Gm49980,193.81116725467544,9.133344214960719,2.2851805667971807,3.996771348253523,6.421226892261603e-5,4.7237271350447364e-4,TRUE
