Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,threshold
Mtfmt,193.9563444150073,0.2830920868673367,0.4000142840652585,0.7077049449092997,0.479128505982694,0.6001541531271676,FALSE
Clcnka,1.4962164352124308,0.28302877143979405,2.774560822719834,0.1020084941451555,0.918749932904712,NA,NA
Mms19,861.8627366478905,0.2829243275696583,0.293057786782724,0.9654216346737828,0.33433366956528093,0.4598070450208555,FALSE
Gm10293,8.840872445769794,0.2828271856985176,1.0283387039069103,0.27503310399967246,0.783290805353928,0.8530767328851045,FALSE
Vps50,376.70737889941955,0.28265986367168905,0.28767227495582565,0.9825759667492938,0.3258161776026508,0.4513081228829141,FALSE
Polrmt,411.67274018667433,0.28263332053624174,0.35694669560768577,0.7918081999752685,0.42847252032737765,0.553410094462645,FALSE
Pdf,10.55986279652528,0.28259691744557763,0.9913288806948612,0.2850687828720317,0.7755914458430813,0.8474046557247542,FALSE
Tdp1,229.78636583367273,0.28253916248578864,0.3038326366275581,0.9299170939036702,0.35241401169643694,0.47799848913087295,FALSE
Gm5637,18.161943866068146,0.28235400107421293,0.8353324657940963,0.33801391977001316,0.7353526980709613,0.8162364211280995,FALSE
Ecd,852.3602635997016,0.2822083174308515,0.27054741575909874,1.0431011386267903,0.2969014534163482,0.4202762231819995,FALSE
Tmem150c,46.559413749674484,0.2821462145093801,0.6547981590307965,0.4308903600569075,0.6665480931189878,0.7618087110095353,FALSE
Zbtb7b,1568.7011701942563,0.28186415967796913,0.3046895734772729,0.9250863311835437,0.35492100253884457,0.4804536816501223,FALSE
Tsc22d4,1858.8158164501685,0.28169801781323167,0.3329520312325008,0.8460618689438829,0.3975182310387288,0.5235427377679532,FALSE
Epp13,1.3488256392891687,0.2813455091573323,2.6488430655887303,0.10621448768041704,0.9154121764630507,NA,NA
Gm23458,1.371038653837802,0.28123865213518856,2.641405971406486,0.10647308864280171,0.9152070061700613,NA,NA
Pcbp1,4745.355950302349,0.2811320223737793,0.3108786648509356,0.9043143005924205,0.3658287659547961,0.49153148153934706,FALSE
Lrrc45,608.6826363205988,0.2810549830392015,0.35544305271273824,0.7907173340263436,0.42910895854911996,0.5541102638656028,FALSE
Palm,316.59615707170445,0.28058528589912446,0.5347710528571001,0.5246830104211,0.5998035698160287,0.7063938454916077,FALSE
Ift46,1366.6960444140334,0.2804556315400956,0.3648393061890389,0.7687100232417926,0.44206547330994495,0.5659869393312998,FALSE
S1pr4,126.60839531908391,0.2802629406368345,0.5142998166987831,0.544940774888473,0.5857942513995602,0.6942893041718443,FALSE
Pmel,22.4883041340323,0.2800823196889326,0.6638797455852674,0.4218871287329542,0.6731074053340496,0.7674879487315474,FALSE
Mss51,5.198209421989043,0.2800745980616051,1.4512656447281524,0.19298644536856518,0.8469695835736009,0.8997770091838193,FALSE
Fbf1,971.3632371999221,0.28000797088841883,0.29473399725542093,0.9500362139959025,0.34209385194623126,0.46807865984988267,FALSE
